epoch,accuracy,loss,val_accuracy,val_loss
30,0.5682602524757385,1.246995210647583,0.5808024406433105,1.219407081604004
31,0.6875,1.0887985229492188,0.5802451968193054,1.2194303274154663
32,0.5778847336769104,1.2218825817108154,0.5828921794891357,1.210657000541687
33,0.75,0.8675422072410583,0.5833101272583008,1.2103732824325562
34,0.5825574398040771,1.2077791690826416,0.5817776322364807,1.2097150087356567
35,0.59375,1.3205536603927612,0.5820562839508057,1.20982825756073
36,0.5816856622695923,1.204288363456726,0.5848425626754761,1.203218698501587
37,0.53125,1.2591149806976318,0.5852605104446411,1.2030322551727295
38,0.5828713178634644,1.192940354347229,0.584703266620636,1.1929686069488525
39,0.59375,1.2048370838165283,0.5865143537521362,1.1923574209213257
40,0.5872650742530823,1.187695860862732,0.5819169878959656,1.2032089233398438
41,0.5625,1.1856803894042969,0.5810810923576355,1.2044274806976318
42,0.5875091552734375,1.186118483543396,0.5886040925979614,1.1814525127410889
43,0.5,1.185606598854065,0.5881861448287964,1.1814719438552856
44,0.589008629322052,1.1794830560684204,0.5856784582138062,1.1842670440673828
45,0.625,1.0835840702056885,0.5877681970596313,1.1840587854385376
46,0.5906475782394409,1.1768821477890015,0.5897185802459717,1.1790106296539307
47,0.625,1.072506308555603,0.5899972319602966,1.1791166067123413
48,0.5907870531082153,1.1717047691345215,0.585121214389801,1.178974986076355
49,0.5,1.208125114440918,0.5860964059829712,1.1790236234664917
50,0.5918680429458618,1.1689928770065308,0.5877681970596313,1.175309419631958
51,0.71875,1.0089503526687622,0.5884647369384766,1.1752068996429443
52,0.5954946279525757,1.1665757894515991,0.5884647369384766,1.1804109811782837
53,0.5625,1.1540396213531494,0.5888826847076416,1.180010437965393
54,0.5932280421257019,1.1621603965759277,0.591668963432312,1.1627154350280762
55,0.5,1.540827751159668,0.5911117196083069,1.1625304222106934
56,0.5954597592353821,1.1606419086456299,0.5866536498069763,1.1711578369140625
57,0.6875,1.1122194528579712,0.5869323015213013,1.1704124212265015
58,0.5984238386154175,1.153082251548767,0.5934800505638123,1.1562385559082031
59,0.65625,1.0132827758789062,0.5933407545089722,1.1566091775894165
60,0.5958085060119629,1.1582006216049194,0.5897185802459717,1.1642073392868042
61,0.65625,0.8892911672592163,0.5906937718391418,1.1637566089630127
62,0.5974823236465454,1.1534597873687744,0.5908331274986267,1.1713242530822754
63,0.625,1.2219926118850708,0.5911117196083069,1.170999526977539
64,0.5976566672325134,1.1529535055160522,0.5890220403671265,1.1616296768188477
65,0.59375,1.464234709739685,0.5888826847076416,1.1620498895645142
66,0.5984587073326111,1.148247480392456,0.5879074931144714,1.175313115119934
67,0.5,1.0989161729812622,0.5866536498069763,1.1763924360275269
68,0.600271999835968,1.144209861755371,0.601142406463623,1.145960807800293
69,0.75,1.0348718166351318,0.6015602946281433,1.1460239887237549
70,0.5977612733840942,1.1443214416503906,0.584703266620636,1.1751458644866943
71,0.6875,1.1027798652648926,0.5856784582138062,1.1726096868515015
72,0.6011437773704529,1.1374220848083496,0.5925048589706421,1.154558777809143
73,0.65625,1.1410002708435059,0.5922262668609619,1.1545873880386353
74,0.6002371311187744,1.1396079063415527,0.5764837265014648,1.1969884634017944
75,0.65625,1.0806893110275269,0.576762318611145,1.1965113878250122
76,0.6019806861877441,1.1373553276062012,0.5962663888931274,1.1637111902236938
77,0.71875,0.8947038650512695,0.5950125455856323,1.1650899648666382
78,0.6027827262878418,1.140858769416809,0.600306510925293,1.1463474035263062
79,0.5625,1.1323977708816528,0.5989133715629578,1.146479845046997
80,0.5998883843421936,1.1349163055419922,0.5937587022781372,1.166332721710205
81,0.53125,1.3509023189544678,0.5940373539924622,1.1663097143173218
82,0.6065139174461365,1.1256890296936035,0.6015602946281433,1.1410454511642456
83,0.625,0.9625442028045654,0.6015602946281433,1.1410226821899414
84,0.6099312901496887,1.1171646118164062,0.6039286851882935,1.137564778327942
85,0.5625,1.1957658529281616,0.6039286851882935,1.1376354694366455
86,0.6091292500495911,1.1161062717437744,0.6056004166603088,1.1337814331054688
87,0.59375,1.007179617881775,0.6058790683746338,1.1338151693344116
88,0.6067929267883301,1.1176862716674805,0.6039286851882935,1.1369622945785522
89,0.53125,1.1917263269424438,0.6037893295288086,1.1368930339813232
90,0.6103149056434631,1.1189135313034058,0.6033714413642883,1.1381796598434448
91,0.6875,1.0062452554702759,0.6033714413642883,1.1381160020828247
92,0.6134184002876282,1.112662672996521,0.6042072772979736,1.1378285884857178
93,0.625,0.8890394568443298,0.6039286851882935,1.1378189325332642
94,0.611361026763916,1.116029143333435,0.6047645807266235,1.1341099739074707
95,0.625,1.1302415132522583,0.6043466329574585,1.1340892314910889
96,0.6116748452186584,1.1105176210403442,0.6049038767814636,1.136048674583435
97,0.53125,1.4269297122955322,0.6049038767814636,1.1359719038009644
98,0.6108379364013672,1.115254282951355,0.6036500334739685,1.1346462965011597
99,0.5625,1.3569087982177734,0.6037893295288086,1.1346592903137207
100,0.6070370078086853,1.114452600479126,0.6029534935951233,1.133707046508789
101,0.46875,1.53084135055542,0.6032320857048035,1.1338013410568237
102,0.6111518144607544,1.1136757135391235,0.601142406463623,1.1336994171142578
103,0.8125,0.7666413187980652,0.6015602946281433,1.1337708234786987
104,0.611709713935852,1.114066243171692,0.6019782423973083,1.1336791515350342
105,0.75,0.8816893696784973,0.6019782423973083,1.133718490600586
106,0.6120933294296265,1.1130402088165283,0.6022568941116333,1.1339080333709717
107,0.5625,1.2616914510726929,0.6022568941116333,1.1338222026824951
108,0.6119189858436584,1.1142675876617432,0.6030927896499634,1.1330442428588867
109,0.75,0.867663562297821,0.6032320857048035,1.1330780982971191
110,0.6116051077842712,1.1121442317962646,0.6026748418807983,1.1334964036941528
111,0.65625,1.0470763444900513,0.6026748418807983,1.1335716247558594
112,0.6110472083091736,1.112512230873108,0.6025355458259583,1.1338919401168823
113,0.65625,1.227717638015747,0.6022568941116333,1.1340301036834717
114,0.6111518144607544,1.1111594438552856,0.6021175980567932,1.1333847045898438
115,0.625,1.1822158098220825,0.6022568941116333,1.1333726644515991
116,0.6131045818328857,1.110105276107788,0.6026748418807983,1.1338962316513062
117,0.53125,1.3220113515853882,0.6025355458259583,1.1338698863983154
118,0.6100358963012695,1.1107548475265503,0.6018389463424683,1.1331826448440552
119,0.5625,1.3267076015472412,0.6019782423973083,1.1332024335861206
120,0.6109076738357544,1.1158734560012817,0.6019782423973083,1.1326903104782104
121,0.625,0.8941249847412109,0.6023961901664734,1.1326639652252197
122,0.611535370349884,1.1131712198257446,0.6012817025184631,1.1333019733428955
123,0.625,1.3351799249649048,0.601142406463623,1.133252739906311
124,0.6138020157814026,1.1117674112319946,0.6028141379356384,1.1333260536193848
125,0.6875,1.1148223876953125,0.6025355458259583,1.1332614421844482
126,0.6123025417327881,1.1078336238861084,0.6025355458259583,1.1326510906219482
127,0.46875,1.3915579319000244,0.6025355458259583,1.132671594619751
128,0.6125466227531433,1.1083343029022217,0.6035107374191284,1.133149266242981
129,0.53125,1.2467565536499023,0.6032320857048035,1.1331877708435059
130,0.6126860976219177,1.1140546798706055,0.6030927896499634,1.1327154636383057
131,0.75,0.9577289819717407,0.6026748418807983,1.1327883005142212
132,0.6117445826530457,1.1142030954360962,0.6033714413642883,1.1326907873153687
133,0.46875,1.4710055589675903,0.6032320857048035,1.1327033042907715
134,0.6106984615325928,1.1094865798950195,0.6028141379356384,1.1330305337905884
135,0.71875,0.8563509583473206,0.6023961901664734,1.1331651210784912
136,0.6125117540359497,1.1118866205215454,0.6025355458259583,1.1332389116287231
137,0.65625,1.0643105506896973,0.6026748418807983,1.1331239938735962
138,0.6124071478843689,1.1105997562408447,0.6023961901664734,1.132790446281433
139,0.71875,0.9221657514572144,0.6028141379356384,1.1328483819961548
140,0.6112564206123352,1.1134899854660034,0.6022568941116333,1.1324574947357178
141,0.625,1.1190234422683716,0.6026748418807983,1.13236403465271
142,0.6087456941604614,1.1135809421539307,0.6035107374191284,1.1328305006027222
143,0.625,1.0089198350906372,0.6037893295288086,1.1327948570251465
144,0.611535370349884,1.1121219396591187,0.6033714413642883,1.1327004432678223
145,0.65625,1.1907410621643066,0.6035107374191284,1.13261878490448
146,0.6114307641983032,1.1072381734848022,0.6029534935951233,1.1325764656066895
147,0.84375,0.740351140499115,0.6026748418807983,1.1324307918548584
148,0.6099312901496887,1.1131004095077515,0.6030927896499634,1.133031964302063
149,0.6875,0.958132266998291,0.6030927896499634,1.1330251693725586
150,0.6102800369262695,1.1109122037887573,0.6030927896499634,1.1331332921981812
151,0.71875,0.9441584348678589,0.6029534935951233,1.1331403255462646
152,0.6106984615325928,1.1127294301986694,0.6026748418807983,1.1331939697265625
153,0.625,0.9322021007537842,0.6025355458259583,1.1332244873046875
154,0.6101056337356567,1.1146807670593262,0.6033714413642883,1.13265860080719
155,0.625,1.202174186706543,0.6032320857048035,1.132589340209961
156,0.6106287240982056,1.1137837171554565,0.6021175980567932,1.1326079368591309
157,0.71875,0.910614013671875,0.6021175980567932,1.132657766342163
158,0.6119887232780457,1.1132136583328247,0.6033714413642883,1.132655143737793
159,0.625,0.959847092628479,0.6032320857048035,1.132660984992981
160,0.6108030676841736,1.1129324436187744,0.6033714413642883,1.1323729753494263
161,0.65625,1.1615302562713623,0.6035107374191284,1.1323132514953613
162,0.6127209663391113,1.1098213195800781,0.6036500334739685,1.133092999458313
163,0.59375,1.093967080116272,0.6037893295288086,1.133131980895996
164,0.6122676730155945,1.1112725734710693,0.6028141379356384,1.1331902742385864
165,0.59375,1.0357446670532227,0.6026748418807983,1.133359432220459
166,0.6122328042984009,1.1119093894958496,0.6026748418807983,1.133091688156128
167,0.65625,0.9737313985824585,0.6026748418807983,1.1330535411834717
168,0.6093733906745911,1.1124370098114014,0.6033714413642883,1.1326775550842285
169,0.4375,1.3272279500961304,0.6033714413642883,1.1326595544815063
170,0.6088851690292358,1.1113516092300415,0.6029534935951233,1.1328562498092651
171,0.4375,1.1991171836853027,0.6025355458259583,1.1328599452972412
172,0.6094779968261719,1.1092941761016846,0.6022568941116333,1.1330968141555786
173,0.65625,0.9045461416244507,0.6023961901664734,1.1330747604370117
174,0.6126860976219177,1.109454870223999,0.6032320857048035,1.132509708404541
175,0.65625,1.0211482048034668,0.6039286851882935,1.132460594177246
176,0.6096872091293335,1.1133406162261963,0.6032320857048035,1.1331895589828491
177,0.625,1.1044650077819824,0.6029534935951233,1.1331983804702759
178,0.6103149056434631,1.1117513179779053,0.6036500334739685,1.1324167251586914
179,0.65625,1.0925689935684204,0.6030927896499634,1.1325044631958008
180,0.6096174716949463,1.1141932010650635,0.6025355458259583,1.1330769062042236
181,0.46875,1.4288102388381958,0.6026748418807983,1.1329734325408936
182,0.6096523404121399,1.1129170656204224,0.6029534935951233,1.1334248781204224
183,0.40625,1.4001961946487427,0.6030927896499634,1.133432388305664
184,0.6098964214324951,1.109226107597351,0.6029534935951233,1.1327576637268066
185,0.71875,0.8072729706764221,0.6028141379356384,1.1327838897705078
186,0.6144645810127258,1.1097413301467896,0.6029534935951233,1.1324220895767212
187,0.625,1.0709013938903809,0.6029534935951233,1.1324645280838013
188,0.61076819896698,1.111061453819275,0.6032320857048035,1.1322311162948608
189,0.6875,0.9848082661628723,0.6033714413642883,1.1322234869003296
190,0.6126860976219177,1.1103497743606567,0.6037893295288086,1.1321520805358887
191,0.5625,1.2438602447509766,0.6037893295288086,1.1321269273757935
192,0.613348662853241,1.1059015989303589,0.6026748418807983,1.1324365139007568
193,0.5,1.3848741054534912,0.6030927896499634,1.1323860883712769
194,0.6119189858436584,1.109148383140564,0.6023961901664734,1.1334668397903442
195,0.625,1.0437617301940918,0.6026748418807983,1.1335151195526123
196,0.6123025417327881,1.1108999252319336,0.6030927896499634,1.1314789056777954
197,0.5,1.1666557788848877,0.6029534935951233,1.1315122842788696
198,0.610419511795044,1.1141722202301025,0.6028141379356384,1.1327487230300903
199,0.75,0.8687676787376404,0.6029534935951233,1.1327064037322998
200,0.6123025417327881,1.1101672649383545,0.6023961901664734,1.1333212852478027
201,0.59375,1.0181747674942017,0.6022568941116333,1.1332062482833862
202,0.6121281981468201,1.1105455160140991,0.6033714413642883,1.1328874826431274
203,0.65625,1.146280288696289,0.6035107374191284,1.1327933073043823
204,0.6115702390670776,1.1102317571640015,0.6036500334739685,1.1319966316223145
205,0.59375,1.1584384441375732,0.6035107374191284,1.1319398880004883
206,0.6116748452186584,1.1106624603271484,0.6037893295288086,1.1327143907546997
207,0.59375,1.0322329998016357,0.6039286851882935,1.1326346397399902
208,0.6091292500495911,1.114637851715088,0.6029534935951233,1.13261878490448
209,0.71875,0.9159048795700073,0.6036500334739685,1.1326706409454346
210,0.6174983382225037,1.1062427759170532,0.6025355458259583,1.132211685180664
211,0.53125,1.621755599975586,0.6025355458259583,1.1322535276412964
212,0.6123722791671753,1.1117936372756958,0.6032320857048035,1.1333025693893433
213,0.71875,1.0113980770111084,0.6033714413642883,1.1333531141281128
214,0.6155107021331787,1.1053682565689087,0.6035107374191284,1.1322740316390991
215,0.71875,1.0160397291183472,0.6030927896499634,1.132102131843567
216,0.6102102994918823,1.1096111536026,0.6030927896499634,1.1326370239257812
217,0.53125,1.2936227321624756,0.6037893295288086,1.1326619386672974
218,0.6129302382469177,1.1083749532699585,0.6029534935951233,1.132755994796753
219,0.6875,1.0002998113632202,0.6036500334739685,1.1326508522033691
220,0.6129302382469177,1.112213373184204,0.6030927896499634,1.1327085494995117
221,0.59375,1.1521503925323486,0.6028141379356384,1.1327849626541138
222,0.611535370349884,1.1124316453933716,0.6019782423973083,1.1323379278182983
223,0.65625,0.9806111454963684,0.6021175980567932,1.1322823762893677
224,0.6110820770263672,1.1151937246322632,0.6033714413642883,1.1330128908157349
225,0.65625,1.0515687465667725,0.6029534935951233,1.1329656839370728
226,0.6091989874839783,1.113913893699646,0.6025355458259583,1.1329376697540283
227,0.65625,1.0192852020263672,0.6029534935951233,1.1329922676086426
228,0.6119189858436584,1.1095861196517944,0.6021175980567932,1.1332495212554932
229,0.5,1.2478446960449219,0.6023961901664734,1.1331645250320435
230,0.6118841171264648,1.1103116273880005,0.6039286851882935,1.1321786642074585
231,0.59375,1.1842420101165771,0.6040679812431335,1.1320339441299438
232,0.6123374104499817,1.109724998474121,0.6029534935951233,1.1326930522918701
233,0.5625,1.2234392166137695,0.6033714413642883,1.1327325105667114
234,0.6122676730155945,1.1106928586959839,0.6028141379356384,1.132936954498291
235,0.75,0.8566588759422302,0.6032320857048035,1.1329094171524048
236,0.6158942580223083,1.1082236766815186,0.6030927896499634,1.1330972909927368
237,0.5625,1.272214412689209,0.6029534935951233,1.1331316232681274
238,0.6089200377464294,1.1140835285186768,0.6026748418807983,1.13345468044281
239,0.5625,1.0144163370132446,0.6032320857048035,1.1335854530334473
240,0.6130348443984985,1.1148006916046143,0.6033714413642883,1.1331429481506348
241,0.71875,0.8106895089149475,0.6033714413642883,1.1330807209014893
242,0.6124768853187561,1.1088714599609375,0.6023961901664734,1.1331390142440796
243,0.65625,1.2134137153625488,0.6025355458259583,1.1329838037490845
244,0.613767147064209,1.1092482805252075,0.6029534935951233,1.132675051689148
245,0.65625,1.0549161434173584,0.6032320857048035,1.1327283382415771
246,0.6122676730155945,1.1119977235794067,0.6032320857048035,1.132310152053833
